"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TNFAIP25",2.19714663821627e-132,2.0247846818667,0.532,0.079,4.40527900962363e-129,"26","TNFAIP2"
"AREGB",5.47172493892332e-126,4.02981051344441,0.124,0.005,1.09708085025413e-122,"26","AREGB"
"H2AFY7",8.31614319172684e-126,2.04124126672456,0.785,0.179,1.66738670994123e-122,"26","H2AFY"
"FCGRT5",2.50256801169476e-125,1.96865220874353,0.579,0.097,5.017648863448e-122,"26","FCGRT"
"SLC25A512",3.710080423749e-123,2.28269494340094,0.571,0.099,7.43871124961675e-120,"26","SLC25A5"
"GPX15",1.30878095100948e-122,1.7250438994266,0.708,0.143,2.62410580677401e-119,"26","GPX1"
"PPT14",2.48856280963894e-120,2.01029087138082,0.639,0.123,4.98956843332607e-117,"26","PPT1"
"SCRN14",2.06246879866902e-119,2.05746753483993,0.459,0.066,4.13524994133138e-116,"26","SCRN1"
"PPA17",1.45715023407715e-118,2.03607340434381,0.536,0.089,2.92158621932469e-115,"26","PPA1"
"RP11-1L9.14",2.06136463614194e-118,2.00712212105007,0.494,0.077,4.1330360954646e-115,"26","RP11-1L9.1"
"LMO24",3.58986793887166e-114,2.07314918361378,0.446,0.066,7.19768521743768e-111,"26","LMO2"
"FES3",4.48304548916e-114,2.25361663258048,0.382,0.05,8.98850620576579e-111,"26","FES"
"MNDA6",2.18391990894485e-113,1.26250939471999,0.7,0.136,4.37875941743443e-110,"26","MNDA"
"CAPG3",1.078335682667e-109,1.99853128353276,0.472,0.075,2.16206304374734e-106,"26","CAPG"
"VIM8",2.05195632413237e-109,2.06324938555352,0.944,0.341,4.1141724298854e-106,"26","VIM"
"RASSF27",3.17548383953368e-109,1.8119054895372,0.682,0.146,6.36684509826502e-106,"26","RASSF2"
"ACTG112",3.64011388322303e-109,1.90007633096474,0.974,0.429,7.29842833586218e-106,"26","ACTG1"
"TUBA1A8",8.6594975972383e-109,1.93238560086148,0.639,0.132,1.73622926824628e-105,"26","TUBA1A"
"CEBPD5",2.04552835598408e-105,1.97099624989711,0.489,0.082,4.10128435374809e-102,"26","CEBPD"
"RAB317",9.80226150118621e-104,1.596869153784,0.704,0.157,1.96535343098784e-100,"26","RAB31"
"ACTB11",7.43154578839563e-102,1.82697139832745,0.974,0.512,1.49002493057332e-98,"26","ACTB"
"TMSB1013",6.81617973813078e-98,1.62183241663633,0.996,0.573,1.36664403749522e-94,"26","TMSB10"
"TYMP6",2.6517755076392e-97,1.53151416888194,0.627,0.131,5.3168098928166e-94,"26","TYMP"
"LAP310",2.64553359935617e-96,1.89407015534723,0.511,0.096,5.30429486670912e-93,"26","LAP3"
"IRF85",8.07893245480117e-95,2.43888733092462,0.464,0.082,1.61982595718763e-91,"26","IRF8"
"ATP5B12",1.66420746975513e-94,1.65192734270617,0.751,0.197,3.33673597685903e-91,"26","ATP5B"
"SYK9",2.44399642925674e-94,1.63597483413592,0.768,0.199,4.90021284065976e-91,"26","SYK"
"ANXA110",5.57360055095971e-94,1.81377853999367,0.845,0.254,1.11750691046742e-90,"26","ANXA1"
"ATP5G313",2.63170874845677e-92,1.54069879499664,0.532,0.103,5.27657604065582e-89,"26","ATP5G3"
"RGS25",2.847818105684e-92,1.62190211262702,0.592,0.126,5.70987530189643e-89,"26","RGS2"
"NCF26",2.93199640728482e-92,1.28679915034033,0.601,0.122,5.87865279660606e-89,"26","NCF2"
"NAGK4",1.2865812501373e-90,1.60489534405665,0.485,0.089,2.57959540652529e-87,"26","NAGK"
"YBX112",1.77272742794066e-89,1.66189831593372,0.867,0.29,3.55431849302103e-86,"26","YBX1"
"ARPC1B10",1.83728959214618e-89,1.47874235064922,0.837,0.249,3.6837656322531e-86,"26","ARPC1B"
"CD934",3.61227897718814e-89,1.76337955137357,0.438,0.076,7.24261934926223e-86,"26","CD93"
"FCER1G6",1.11806561227911e-88,1.77376004674834,0.524,0.104,2.24172155261961e-85,"26","FCER1G"
"SCIMP5",2.64035883425054e-88,2.37657237839563,0.309,0.042,5.29391946267233e-85,"26","SCIMP"
"PLXNB24",8.12567462666159e-88,1.97813150254578,0.352,0.052,1.62919776264565e-84,"26","PLXNB2"
"CD410",3.56972210296401e-86,1.58948675427182,0.554,0.117,7.15729281644284e-83,"26","CD4"
"CASP18",7.37357936041557e-85,1.81794045783264,0.545,0.117,1.47840266176332e-81,"26","CASP1"
"WDFY45",6.00755573576618e-84,2.0896358998807,0.524,0.109,1.20451492502112e-80,"26","WDFY4"
"MLEC7",1.36887856787913e-82,1.72710802911614,0.455,0.086,2.74460152859766e-79,"26","MLEC"
"MS4A6A4",1.91907298599557e-82,2.28353597521654,0.433,0.083,3.84774133692111e-79,"26","MS4A6A"
"GAPDH8",2.39394888832433e-82,1.422916247166,0.661,0.164,4.79986752109028e-79,"26","GAPDH"
"CCR52",4.45739039200502e-81,2.05248189663414,0.202,0.02,8.93706773597007e-78,"26","CCR5"
"MEF2C7",1.30780891599855e-80,1.47094812792062,0.618,0.149,2.6221568765771e-77,"26","MEF2C"
"RASSF47",1.52570177237503e-80,1.85129019447348,0.399,0.07,3.05903205361194e-77,"26","RASSF4"
"ATP5A112",3.87601513641996e-80,1.53621369314322,0.708,0.195,7.77141034852202e-77,"26","ATP5A1"
"RTN13",6.91802853789169e-80,1.32806983323466,0.459,0.087,1.38706472184728e-76,"26","RTN1"
"EMILIN24",1.53812329262949e-79,1.35570822576362,0.558,0.122,3.08393720172213e-76,"26","EMILIN2"
"TYROBP7",1.9475999952511e-79,1.29847313434846,0.768,0.21,3.90493799047846e-76,"26","TYROBP"
"CYC19",2.75136966183826e-79,1.6860518995311,0.425,0.079,5.5164961719857e-76,"26","CYC1"
"PSAP5",4.41843618173881e-78,1.12109959415488,0.974,0.405,8.85896454438631e-75,"26","PSAP"
"TIMP16",1.46785194987721e-77,1.66820178934406,0.373,0.064,2.94304315950381e-74,"26","TIMP1"
"EMP12",4.11336292091463e-77,2.52652506377626,0.202,0.021,8.24729265643384e-74,"26","EMP1"
"ENO111",4.8431398517268e-77,1.40783818285064,0.867,0.289,9.71049540271224e-74,"26","ENO1"
"GADD45B9",2.37819657596482e-76,1.6829757176774,0.511,0.112,4.76828413480946e-73,"26","GADD45B"
"DUSP17",1.76600860241604e-75,1.17188674399571,0.652,0.164,3.54084724784416e-72,"26","DUSP1"
"BTK7",7.07775879920155e-75,1.53763338558645,0.373,0.065,1.41909063923991e-71,"26","BTK"
"CALM29",1.47642181475557e-73,1.57627627144231,0.682,0.198,2.96022573858492e-70,"26","CALM2"
"ATP6V0B9",6.25729956746464e-73,1.55104368425128,0.498,0.11,1.25458856327666e-69,"26","ATP6V0B"
"TPI111",2.81451086607516e-72,1.37654386092814,0.605,0.153,5.6430942864807e-69,"26","TPI1"
"TMSB4X13",1.08732859154842e-71,1.38430262113032,0.974,0.561,2.18009382605458e-68,"26","TMSB4X"
"TSPAN331",1.16812051477813e-71,1.64226431044688,0.197,0.022,2.34208163213015e-68,"26","TSPAN33"
"CDKN1A7",2.24986830053195e-71,2.14836358652249,0.305,0.048,4.51098594256655e-68,"26","CDKN1A"
"PTGS12",7.33297171501925e-71,1.45991939236225,0.215,0.025,1.47026082886136e-67,"26","PTGS1"
"TBC1D95",9.65197843596103e-71,1.53585117752653,0.425,0.085,1.93522167641019e-67,"26","TBC1D9"
"ARPC511",1.29887220699925e-70,1.31316928226425,0.811,0.269,2.6042387750335e-67,"26","ARPC5"
"NME13",6.36149139022694e-70,1.60251148648733,0.262,0.037,1.2754790237405e-66,"26","NME1"
"SERPINF1",6.40560137617621e-70,2.35883480690214,0.185,0.02,1.28432307592333e-66,"26","SERPINF1"
"ZFP369",2.3860164149458e-69,1.29653442692383,0.567,0.138,4.78396291196634e-66,"26","ZFP36"
"HNRNPAB12",3.99223243388804e-69,1.52005818677761,0.442,0.092,8.00442602994553e-66,"26","HNRNPAB"
"OAZ19",5.07558658818541e-69,1.3029345686791,0.91,0.356,1.01765511093117e-65,"26","OAZ1"
"SSR110",2.22701121817357e-68,1.25987397302814,0.605,0.158,4.46515749243801e-65,"26","SSR1"
"C9orf725",3.06636168774471e-68,1.47358066324858,0.391,0.075,6.14805518392814e-65,"26","C9orf72"
"DDOST11",1.25082200659554e-67,1.30317279617211,0.451,0.095,2.50789812322405e-64,"26","DDOST"
"CSF1R5",4.01558187216098e-67,1.55478316463331,0.528,0.13,8.05124165368276e-64,"26","CSF1R"
"EIF4G114",5.30027672477835e-66,1.34374196902769,0.605,0.161,1.06270548331806e-62,"26","EIF4G1"
"PKM10",1.38743593741307e-65,1.12584620237193,0.777,0.246,2.78180905451321e-62,"26","PKM"
"PPP1R15A7",5.76320867054336e-65,1.3453874498278,0.558,0.142,1.15552333844394e-61,"26","PPP1R15A"
"LCP112",8.00680857199835e-65,1.27653888631077,0.97,0.521,1.60536511868567e-61,"26","LCP1"
"CCT6A12",8.16487608240348e-65,1.27471753321958,0.528,0.127,1.6370576545219e-61,"26","CCT6A"
"OS911",5.16396086689395e-64,1.46036517575592,0.511,0.124,1.03537415381224e-60,"26","OS9"
"RNF1306",5.59322895911886e-64,1.20167793467721,0.614,0.164,1.12144240630333e-60,"26","RNF130"
"NCOA49",9.17461209867616e-64,1.21747992075464,0.678,0.2,1.83950972578457e-60,"26","NCOA4"
"FOSB5",1.02813270712733e-63,1.53265560467743,0.421,0.09,2.0614060777903e-60,"26","FOSB"
"CECR16",1.11948290539281e-63,1.22459523070164,0.571,0.148,2.24456322531258e-60,"26","CECR1"
"METTL96",1.35758654018121e-63,1.05530729684116,0.601,0.157,2.72196101306333e-60,"26","METTL9"
"SPI15",1.68506402311543e-63,1.34924676656657,0.378,0.074,3.37855336634643e-60,"26","SPI1"
"RGS186",1.84399401929856e-63,0.724292090964826,0.305,0.051,3.69720800869362e-60,"26","RGS18"
"TSPO4",4.86691672744715e-63,1.22526631968023,0.592,0.157,9.75816803853154e-60,"26","TSPO"
"ZFAND56",1.60073955465228e-62,1.21111009999276,0.601,0.163,3.20948280707782e-59,"26","ZFAND5"
"LDHA13",8.47260601230677e-62,1.38487034641705,0.635,0.188,1.69875750546751e-58,"26","LDHA"
"ALDH3B14",1.00489673850664e-61,1.59848854644012,0.253,0.038,2.01481796070582e-58,"26","ALDH3B1"
"APLP25",2.80052187999151e-61,0.991496219786323,0.773,0.246,5.61504636938297e-58,"26","APLP2"
"YBX37",5.3680873467683e-61,1.31716786753292,0.403,0.085,1.07630151302704e-57,"26","YBX3"
"CAP111",7.66592505341632e-61,1.26604217201375,0.867,0.345,1.53701797320997e-57,"26","CAP1"
"SCO24",1.04197592317419e-60,1.43748377818301,0.318,0.057,2.08916172596425e-57,"26","SCO2"
"SIRPA4",3.21021928618398e-60,1.6508733456429,0.335,0.064,6.43648966879888e-57,"26","SIRPA"
"RPLP010",5.48235711293937e-60,1.4020858098291,0.871,0.408,1.09921260114434e-56,"26","RPLP0"
"CCDC503",6.621411245439e-60,1.25968813094128,0.356,0.07,1.32759295471052e-56,"26","CCDC50"
"TNFSF13B5",2.96394542936789e-59,1.25912996081122,0.386,0.08,5.94271058588262e-56,"26","TNFSF13B"
"RHOC6",4.2404809661611e-59,1.75551183931125,0.283,0.048,8.50216433715301e-56,"26","RHOC"
"PTGS21",5.24128757732861e-58,2.36629265632924,0.12,0.01,1.05087815925439e-54,"26","PTGS2"
"CLTC12",7.52026761571309e-58,1.09790988920068,0.605,0.171,1.50781365695048e-54,"26","CLTC"
"IL17RA7",1.37240175146597e-57,1.1753087913087,0.554,0.147,2.75166551168926e-54,"26","IL17RA"
"TPM49",1.52068260316094e-57,0.996754447708232,0.635,0.187,3.04896861933768e-54,"26","TPM4"
"CANX12",2.82297669746123e-57,1.23066303305966,0.803,0.3,5.66006827840977e-54,"26","CANX"
"SSR39",3.45760248881579e-57,1.15414169043636,0.451,0.106,6.93249299007566e-54,"26","SSR3"
"S100A49",3.52034198138128e-57,1.14897489041024,0.721,0.23,7.05828567266946e-54,"26","S100A4"
"SERBP113",1.28232688925465e-56,1.09109401642328,0.674,0.206,2.57106541295557e-53,"26","SERBP1"
"PSMB611",2.64041303405003e-56,1.24134572179123,0.429,0.1,5.2940281332703e-53,"26","PSMB6"
"ATF52",3.82579773929296e-56,2.369190177351,0.142,0.015,7.67072446728238e-53,"26","ATF5"
"BLVRB4",5.53064721417623e-56,1.5814186463976,0.335,0.067,1.10889476644233e-52,"26","BLVRB"
"SAT17",7.06033219686131e-56,0.864220468675458,0.639,0.19,1.41559660547069e-52,"26","SAT1"
"ITGB212",1.80585601013364e-55,1.08648889149808,0.901,0.387,3.62074130031796e-52,"26","ITGB2"
"CTSB5",1.85998005410896e-55,0.992273266128099,0.644,0.19,3.72926000848847e-52,"26","CTSB"
"SERP110",5.19870583858752e-55,1.19456528485606,0.614,0.185,1.0423405206368e-51,"26","SERP1"
"ID211",1.17577535459726e-54,1.24690186382369,0.519,0.14,2.35742958596751e-51,"26","ID2"
"MYL613",2.52137423584851e-54,1.18427436474277,0.88,0.398,5.05535534287627e-51,"26","MYL6"
"TKT6",1.83962058727509e-53,0.808659469967128,0.665,0.199,3.68843927748656e-50,"26","TKT"
"SIK16",3.89070029929271e-53,1.25113209264693,0.266,0.046,7.80085410008188e-50,"26","SIK1"
"P2RY135",4.63225238826059e-53,2.02346959860444,0.185,0.025,9.28766603846247e-50,"26","P2RY13"
"MYADM6",5.01729019703332e-53,1.47931534947491,0.313,0.062,1.00596668450518e-49,"26","MYADM"
"S100A68",5.92239348894738e-53,1.07120116655713,0.738,0.255,1.18743989453395e-49,"26","S100A6"
"FAM26F2",2.58629977504597e-52,2.56593908980088,0.155,0.018,5.18553104896717e-49,"26","FAM26F"
"BCL11A2",4.35885412136455e-52,0.874894384082252,0.326,0.065,8.73950251333592e-49,"26","BCL11A"
"DDX2113",1.06608607575629e-51,1.19285970075061,0.609,0.189,2.13750258189136e-48,"26","DDX21"
"TLR101",6.01552423498016e-51,1.9895043386851,0.129,0.013,1.20611260911352e-47,"26","TLR10"
"HCK5",6.98410662679975e-51,0.930061911808731,0.472,0.121,1.40031337867335e-47,"26","HCK"
"ALDOA8",8.99567939977901e-51,1.02062248443628,0.682,0.225,1.80363371965569e-47,"26","ALDOA"
"IFNGR17",9.20815894707071e-51,1.04372780386198,0.412,0.099,1.84623586888768e-47,"26","IFNGR1"
"MCL113",2.96594112628366e-50,1.19565533702769,0.773,0.299,5.94671195819875e-47,"26","MCL1"
"WARS8",3.50943765587189e-50,1.02439363365824,0.446,0.113,7.03642250002314e-47,"26","WARS"
"EFHD212",6.2992797433794e-50,1.01703366239854,0.7,0.235,1.26300558854757e-46,"26","EFHD2"
"CYBB5",6.73199709498865e-50,0.579265373075297,0.592,0.167,1.34976541754522e-46,"26","CYBB"
"NPC24",1.00193110880746e-49,1.30758383166956,0.382,0.09,2.00887187315895e-46,"26","NPC2"
"METTL7A8",1.37325764746042e-49,1.53429095432751,0.356,0.08,2.75338158315815e-46,"26","METTL7A"
"ATF415",2.30043754348718e-49,1.12763229547277,0.644,0.213,4.61237727469179e-46,"26","ATF4"
"LYN6",2.69485273327009e-49,0.756589017014315,0.725,0.239,5.40317973020654e-46,"26","LYN"
"PLK2",3.5366922310268e-49,2.56089428670757,0.112,0.011,7.09106792320874e-46,"26","PLK2"
"GAPT5",5.20778502889956e-49,1.65023012058985,0.189,0.027,1.04416089829436e-45,"26","GAPT"
"PABPC410",5.43395220108951e-49,1.32696481002677,0.438,0.115,1.08950741631845e-45,"26","PABPC4"
"CRIP111",9.82126281221594e-49,1.4258917452604,0.476,0.133,1.9691631938493e-45,"26","CRIP1"
"LILRB45",1.30921928455551e-48,1.91499715103545,0.215,0.035,2.6249846655338e-45,"26","LILRB4"
"AC018890.612",1.49071151167516e-48,0.95151889368647,0.768,0.287,2.98887658090869e-45,"26","AC018890.6"
"HMGA16",1.77601382274066e-48,1.57665159189765,0.27,0.052,3.56090771459502e-45,"26","HMGA1"
"RP11-157I4.47",2.06435221671764e-48,1.14031791146545,0.489,0.137,4.13902619451887e-45,"26","RP11-157I4.4"
"SOX43",2.43353934448576e-48,1.90638223370424,0.176,0.025,4.87924638569396e-45,"26","SOX4"
"CD6310",5.91683887938871e-48,1.04986110246483,0.515,0.146,1.18632619531744e-44,"26","CD63"
"IRF45",6.31206600674665e-48,1.49878763277414,0.249,0.045,1.2655692343527e-44,"26","IRF4"
"LMNB14",1.39157573040914e-47,1.32632471928722,0.378,0.091,2.79010933947033e-44,"26","LMNB1"
"PSME214",1.85908446830786e-47,1.04369970719004,0.554,0.167,3.72746435895726e-44,"26","PSME2"
"S100A115",8.97769037717539e-47,1.22468959516824,0.339,0.076,1.80002692062367e-43,"26","S100A11"
"PLEK13",4.02169819035074e-46,0.855041696031602,0.751,0.27,8.06350487165324e-43,"26","PLEK"
"CTSS6",4.91318698802251e-46,0.413350624790274,0.858,0.324,9.85093991098513e-43,"26","CTSS"
"CLEC12A4",5.7794643544479e-46,1.0451067189839,0.348,0.079,1.1587826030668e-42,"26","CLEC12A"
"H1F04",1.17488749397794e-45,1.85984710295173,0.189,0.029,2.35564942542577e-42,"26","H1F0"
"HNRNPD14",1.40114267100434e-45,1.00526194201327,0.687,0.246,2.8092910553637e-42,"26","HNRNPD"
"PEBP111",1.63147435365552e-45,1.03087619955235,0.438,0.116,3.27110607907932e-42,"26","PEBP1"
"HSP90AB113",1.9666010937427e-45,1.01082687369354,0.82,0.329,3.9430351929541e-42,"26","HSP90AB1"
"MT-CO313",2.11928826343558e-45,1.06184963218082,0.931,0.555,4.24917296818833e-42,"26","MT-CO3"
"ENTPD15",2.40871949857273e-45,1.29235062781794,0.318,0.07,4.82948259463833e-42,"26","ENTPD1"
"C10orf546",2.45538284171102e-45,1.03958921647387,0.506,0.146,4.92304259763059e-42,"26","C10orf54"
"UQCRH13",6.81955620313783e-45,1.06759440797319,0.494,0.144,1.36732101872914e-41,"26","UQCRH"
"CCR25",7.72830723132041e-45,1.2925215051445,0.296,0.063,1.54952559987974e-41,"26","CCR2"
"LMNA2",8.79365874158161e-45,1.75263161386087,0.249,0.047,1.76312857768711e-41,"26","LMNA"
"RP5-857K21.414",9.6218450835312e-45,0.851697005926743,0.991,0.744,1.92917993924801e-41,"26","RP5-857K21.4"
"PDIA311",1.27630440614916e-44,0.980708498763386,0.67,0.236,2.55899033432907e-41,"26","PDIA3"
"PLAUR5",6.98671126907221e-44,1.14913546478072,0.309,0.068,1.40083560944898e-40,"26","PLAUR"
"CD835",7.4373348189384e-44,1.49137443096172,0.356,0.087,1.49118563119715e-40,"26","CD83"
"SRGN9",8.81965705000608e-44,0.814812431524534,0.815,0.324,1.76834123852622e-40,"26","SRGN"
"FADS13",1.09705672857924e-43,1.72391104981014,0.193,0.031,2.19959874080138e-40,"26","FADS1"
"HBEGF2",2.88341344621028e-43,2.3408687580476,0.15,0.02,5.78124395965161e-40,"26","HBEGF"
"MT-CO114",5.97856671398246e-43,0.89639719637574,0.991,0.693,1.19870262615348e-39,"26","MT-CO1"
"AHNAK10",8.94086751100452e-43,1.02088561576497,0.948,0.562,1.79264393595641e-39,"26","AHNAK"
"CSF3R4",1.24761666671931e-42,0.842673909855287,0.33,0.077,2.50147141677223e-39,"26","CSF3R"
"TMED1011",1.70817514371854e-42,0.948265785103694,0.489,0.144,3.42489116315568e-39,"26","TMED10"
"VCL7",1.79308295258884e-42,0.621161497740629,0.571,0.182,3.59513131994061e-39,"26","VCL"
"HDLBP8",3.05951610113688e-42,0.724175303361836,0.571,0.18,6.13432978277945e-39,"26","HDLBP"
"EIF4A37",4.51780072785968e-42,1.22651978781779,0.288,0.063,9.05819045935866e-39,"26","EIF4A3"
"FGR9",5.01181055031155e-42,0.812182014669523,0.532,0.161,1.00486801533747e-38,"26","FGR"
"IER211",1.49422600757156e-41,1.00230774384941,0.429,0.119,2.99592314518098e-38,"26","IER2"
"CCT711",2.59845925207639e-41,0.968790499168875,0.403,0.108,5.20991080041316e-38,"26","CCT7"
"QKI6",2.75447937801304e-41,0.826992547320658,0.639,0.218,5.52273115291615e-38,"26","QKI"
"ATP6V1B26",4.1718173193995e-41,1.16772574274318,0.399,0.108,8.36449372539599e-38,"26","ATP6V1B2"
"TALDO18",5.92939782063838e-41,0.708895531693026,0.468,0.134,1.18884426303799e-37,"26","TALDO1"
"SEC61B10",7.63824328937798e-41,0.908440562052363,0.33,0.079,1.53146777952028e-37,"26","SEC61B"
"TUBA1B3",8.78798173400955e-41,1.8223318566716,0.167,0.026,1.76199033766891e-37,"26","TUBA1B"
"RPS59",1.17923273131101e-40,0.903809639112994,0.897,0.445,2.36436162627857e-37,"26","RPS5"
"MT-RNR114",1.56005210519733e-40,0.770171362768533,0.987,0.807,3.12790447092064e-37,"26","MT-RNR1"
"CXCL162",3.85358133561207e-40,1.83313079597244,0.142,0.019,7.7264305779022e-37,"26","CXCL16"
"MTDH13",8.1904215440934e-40,0.868430447469315,0.73,0.281,1.64217951959073e-36,"26","MTDH"
"LAPTM58",1.53934374359896e-39,0.882998747630322,0.854,0.377,3.08638420591592e-36,"26","LAPTM5"
"SRP7213",2.18611807487873e-39,0.995514819040219,0.472,0.145,4.38316674013186e-36,"26","SRP72"
"LRRK26",2.48797055440943e-39,0.584129198168033,0.429,0.12,4.98838096159091e-36,"26","LRRK2"
"CD595",2.86577597169036e-39,1.35731035524758,0.249,0.052,5.74588082323916e-36,"26","CD59"
"NAP1L110",3.69217983084144e-39,0.840311200099598,0.7,0.271,7.40282056083708e-36,"26","NAP1L1"
"HERPUD19",3.85647499695955e-39,1.07546105814741,0.335,0.084,7.7322323689039e-36,"26","HERPUD1"
"RAN12",4.59919406631062e-39,0.977259442104709,0.408,0.113,9.2213841029528e-36,"26","RAN"
"PLBD14",6.73530422150649e-39,0.312047936275669,0.464,0.133,1.35042849641205e-35,"26","PLBD1"
"CCT211",1.53794207269776e-38,1.00508190886193,0.382,0.104,3.08357385575901e-35,"26","CCT2"
"MIR181A1HG5",1.54256298790411e-38,1.26374164648774,0.309,0.075,3.09283879074774e-35,"26","MIR181A1HG"
"LILRA14",1.69696754242063e-38,1.55105198864358,0.197,0.036,3.40241992255337e-35,"26","LILRA1"
"PTMA12",1.82025408236088e-38,0.900236582952851,0.833,0.382,3.64960943513357e-35,"26","PTMA"
"TLR25",2.3712169453734e-38,1.36761067948241,0.236,0.048,4.75428997547366e-35,"26","TLR2"
"MT-CO214",2.42354192389205e-38,0.887357610827463,0.961,0.592,4.85920155740356e-35,"26","MT-CO2"
"VCP13",4.67542172045653e-38,0.734562588877284,0.545,0.179,9.37422054951535e-35,"26","VCP"
"LRRC254",1.05027489408506e-37,1.43893548679965,0.219,0.043,2.10580116264054e-34,"26","LRRC25"
"ITM2C3",1.26653311772902e-37,0.832552659389271,0.232,0.046,2.53939890104669e-34,"26","ITM2C"
"EIF4G214",1.57024408066787e-37,0.818647119314657,0.841,0.366,3.14833938173908e-34,"26","EIF4G2"
"PSMD213",1.61197320430105e-37,0.812961827351421,0.421,0.12,3.2320062746236e-34,"26","PSMD2"
"ILF212",3.37346879554952e-37,0.972076742739246,0.348,0.091,6.76380493507678e-34,"26","ILF2"
"MT-ATP614",7.77624484690096e-37,0.823566255701508,0.966,0.629,1.55913709180364e-33,"26","MT-ATP6"
"CD1633",7.98444549363466e-37,1.09404064217491,0.266,0.06,1.60088132147375e-33,"26","CD163"
"UQCRQ13",9.53754799688677e-37,0.859412299349502,0.326,0.083,1.9122783733758e-33,"26","UQCRQ"
"CD300LF4",1.09789023031915e-36,1.77833174213753,0.163,0.027,2.20126991178989e-33,"26","CD300LF"
"HNRNPA2B114",1.14885173928906e-36,0.824802155082005,0.901,0.447,2.30344773727456e-33,"26","HNRNPA2B1"
"SSR49",1.58081088539613e-36,0.754468850068849,0.459,0.141,3.16952582521924e-33,"26","SSR4"
"FTL6",3.57009597140204e-36,0.503347835942972,0.867,0.372,7.15804242266108e-33,"26","FTL"
"EEF214",5.97989470047042e-36,0.892883683139929,0.893,0.486,1.19896888744432e-32,"26","EEF2"
"GCA5",6.00464402427748e-36,0.67858019753332,0.3,0.073,1.20393112686763e-32,"26","GCA"
"H1FX12",6.07907245441635e-36,0.96219399129543,0.399,0.117,1.21885402711048e-32,"26","H1FX"
"HSPD18",7.41460394492831e-36,0.877766431384413,0.386,0.11,1.48662809095813e-32,"26","HSPD1"
"SCD2",7.75187603337088e-36,1.36970196976668,0.155,0.025,1.55425114469086e-32,"26","SCD"
"SLC2A64",8.43433418852689e-36,1.52768148626283,0.189,0.035,1.69108400479964e-32,"26","SLC2A6"
"HSPA912",9.64200740548421e-36,0.769343432296365,0.472,0.149,1.93322248479958e-32,"26","HSPA9"
"CCT813",1.55693727631642e-35,0.878106998523667,0.412,0.122,3.12165923901441e-32,"26","CCT8"
"NCL12",1.57667803713124e-35,0.857486188104766,0.794,0.341,3.16123946444813e-32,"26","NCL"
